"date","conf","status1","s1"
"2019-02-07","","Normal value",-0.53512
"2019-02-08","","Normal value",-0.552625
"2019-02-11","","Normal value",-0.52923
"2019-02-12","","Normal value",-0.529541
"2019-02-13","","Normal value",-0.511638
"2019-02-14","","Normal value",-0.531286
"2019-02-15","","Normal value",-0.522676
"2019-02-18","","Normal value",-0.526818
"2019-02-19","","Normal value",-0.520665
"2019-02-20","","Normal value",-0.525182
"2019-02-21","","Normal value",-0.49132
"2019-02-22","","Normal value",-0.511998
"2019-02-25","","Normal value",-0.501474
"2019-02-26","","Normal value",-0.492539
"2019-02-27","","Normal value",-0.471136
"2019-02-28","","Normal value",-0.441783
"2019-03-01","","Normal value",-0.424043
"2019-03-04","","Normal value",-0.439807
"2019-03-05","","Normal value",-0.446434
"2019-03-06","","Normal value",-0.470477
"2019-03-07","","Normal value",-0.512288
"2019-03-08","","Normal value",-0.499248
"2019-03-11","","Normal value",-0.507694
"2019-03-12","","Normal value",-0.507456
"2019-03-13","","Normal value",-0.507456
"2019-03-14","","Normal value",-0.496262
"2019-03-15","","Normal value",-0.489634
"2019-03-18","","Normal value",-0.485594
"2019-03-19","","Normal value",-0.464089
"2019-03-20","","Normal value",-0.473158
"2019-03-21","","Normal value",-0.499323
"2019-03-22","","Normal value",-0.536126
"2019-03-25","","Normal value",-0.529329
"2019-03-26","","Normal value",-0.524549
"2019-03-27","","Normal value",-0.610319
"2019-03-28","","Normal value",-0.577693
"2019-03-29","","Normal value",-0.594706
"2019-04-01","","Normal value",-0.583678
"2019-04-02","","Normal value",-0.591646
"2019-04-03","","Normal value",-0.557943
"2019-04-04","","Normal value",-0.557197
"2019-04-05","","Normal value",-0.548631
"2019-04-08","","Normal value",-0.548258
"2019-04-09","","Normal value",-0.551258
"2019-04-10","","Normal value",-0.585257
"2019-04-11","","Normal value",-0.57651
"2019-04-12","","Normal value",-0.526285
"2019-04-15","","Normal value",-0.518941
"2019-04-16","","Normal value",-0.528639
"2019-04-17","","Normal value",-0.517782
"2019-04-18","","Normal value",-0.546526
"2019-04-23","","Normal value",-0.545032
"2019-04-24","","Normal value",-0.573991
"2019-04-25","","Normal value",-0.577552
"2019-04-26","","Normal value",-0.584899
"2019-04-29","","Normal value",-0.556747
"2019-04-30","","Normal value",-0.544391
"2019-05-02","","Normal value",-0.566578
"2019-05-03","","Normal value",-0.569766
"2019-05-06","","Normal value",-0.569571
"2019-05-07","","Normal value",-0.598174
"2019-05-08","","Normal value",-0.611761
"2019-05-09","","Normal value",-0.628591
"2019-05-10","","Normal value",-0.605376
"2019-05-13","","Normal value",-0.624073
"2019-05-14","","Normal value",-0.640181
"2019-05-15","","Normal value",-0.675001
"2019-05-16","","Normal value",-0.642487
"2019-05-17","","Normal value",-0.655176
"2019-05-20","","Normal value",-0.653729
"2019-05-21","","Normal value",-0.64196
"2019-05-22","","Normal value",-0.642531
"2019-05-23","","Normal value",-0.661904
"2019-05-24","","Normal value",-0.655445
"2019-05-27","","Normal value",-0.679382
"2019-05-28","","Normal value",-0.680403
"2019-05-29","","Normal value",-0.689708
"2019-05-30","","Normal value",-0.68073
"2019-05-31","","Normal value",-0.72231
"2019-06-03","","Normal value",-0.697813
"2019-06-04","","Normal value",-0.693703
"2019-06-05","","Normal value",-0.726082
"2019-06-06","","Normal value",-0.692467
"2019-06-07","","Normal value",-0.720156
"2019-06-10","","Normal value",-0.70947
"2019-06-11","","Normal value",-0.712673
"2019-06-12","","Normal value",-0.71726
"2019-06-13","","Normal value",-0.717268
"2019-06-14","","Normal value",-0.732586
"2019-06-17","","Normal value",-0.728381
"2019-06-18","","Normal value",-0.815219
"2019-06-19","","Normal value",-0.784589
"2019-06-20","","Normal value",-0.79317
"2019-06-21","","Normal value",-0.76697
"2019-06-24","","Normal value",-0.776617
"2019-06-25","","Normal value",-0.789426
"2019-06-26","","Normal value",-0.784879
"2019-06-27","","Normal value",-0.766381
"2019-06-28","","Normal value",-0.794058
"2019-07-01","","Normal value",-0.814397
"2019-07-02","","Normal value",-0.820182
"2019-07-03","","Normal value",-0.811817
"2019-07-04","","Normal value",-0.813138
"2019-07-05","","Normal value",-0.784751
"2019-07-08","","Normal value",-0.803876
"2019-07-09","","Normal value",-0.782038
"2019-07-10","","Normal value",-0.763061
"2019-07-11","","Normal value",-0.747134
"2019-07-12","","Normal value",-0.748238
"2019-07-15","","Normal value",-0.763498
"2019-07-16","","Normal value",-0.765332
"2019-07-17","","Normal value",-0.79773
"2019-07-18","","Normal value",-0.80689
"2019-07-19","","Normal value",-0.820466
"2019-07-22","","Normal value",-0.835948
"2019-07-23","","Normal value",-0.842473
"2019-07-24","","Normal value",-0.8522
"2019-07-25","","Normal value",-0.807124
"2019-07-26","","Normal value",-0.818096
"2019-07-29","","Normal value",-0.835426
"2019-07-30","","Normal value",-0.824432
"2019-07-31","","Normal value",-0.844691
"2019-08-01","","Normal value",-0.84952
"2019-08-02","","Normal value",-0.859096
"2019-08-05","","Normal value",-0.885781
"2019-08-06","","Normal value",-0.896096
"2019-08-07","","Normal value",-0.953623
"2019-08-08","","Normal value",-0.9406
"2019-08-09","","Normal value",-0.951967
"2019-08-12","","Normal value",-0.966447
"2019-08-13","","Normal value",-0.952069
"2019-08-14","","Normal value",-0.962718
"2019-08-15","","Normal value",-0.991636
"2019-08-16","","Normal value",-1.004133
"2019-08-19","","Normal value",-0.997666
"2019-08-20","","Normal value",-1.01891
"2019-08-21","","Normal value",-1.001193
"2019-08-22","","Normal value",-0.954875
"2019-08-23","","Normal value",-0.974168
"2019-08-26","","Normal value",-0.971367
"2019-08-27","","Normal value",-0.972408
"2019-08-28","","Normal value",-0.982893
"2019-08-29","","Normal value",-0.992346
"2019-08-30","","Normal value",-1.00119
"2019-09-02","","Normal value",-1.013245
"2019-09-03","","Normal value",-0.990203
"2019-09-04","","Normal value",-0.974816
"2019-09-05","","Normal value",-0.939848
"2019-09-06","","Normal value",-0.949527
"2019-09-09","","Normal value",-0.933331
"2019-09-10","","Normal value",-0.933271
"2019-09-11","","Normal value",-0.928093
"2019-09-12","","Normal value",-0.852823
"2019-09-13","","Normal value",-0.813062
"2019-09-16","","Normal value",-0.809312
"2019-09-17","","Normal value",-0.806501
"2019-09-18","","Normal value",-0.811488
"2019-09-19","","Normal value",-0.792499
"2019-09-20","","Normal value",-0.797052
"2019-09-23","","Normal value",-0.837394
"2019-09-24","","Normal value",-0.833251
"2019-09-25","","Normal value",-0.835132
"2019-09-26","","Normal value",-0.831276
"2019-09-27","","Normal value",-0.859553
"2019-09-30","","Normal value",-0.860558
"2019-10-01","","Normal value",-0.835545
"2019-10-02","","Normal value",-0.841233
"2019-10-03","","Normal value",-0.862745
"2019-10-04","","Normal value",-0.873873
"2019-10-07","","Normal value",-0.876334
"2019-10-08","","Normal value",-0.905447
"2019-10-09","","Normal value",-0.865536
"2019-10-10","","Normal value",-0.786672
"2019-10-11","","Normal value",-0.779773
"2019-10-14","","Normal value",-0.777665
"2019-10-15","","Normal value",-0.765265
"2019-10-16","","Normal value",-0.724901
"2019-10-17","","Normal value",-0.71754
"2019-10-18","","Normal value",-0.701388
"2019-10-21","","Normal value",-0.705665
"2019-10-22","","Normal value",-0.702428
"2019-10-23","","Normal value",-0.708828
"2019-10-24","","Normal value",-0.707626
"2019-10-25","","Normal value",-0.687395
"2019-10-28","","Normal value",-0.653075
"2019-10-29","","Normal value",-0.650649
"2019-10-30","","Normal value",-0.651511
"2019-10-31","","Normal value",-0.690565
"2019-11-01","","Normal value",-0.702087
"2019-11-04","","Normal value",-0.697625
"2019-11-05","","Normal value",-0.672992
"2019-11-06","","Normal value",-0.656242
"2019-11-07","","Normal value",-0.619128
"2019-11-08","","Normal value",-0.607771
"2019-11-11","","Normal value",-0.612667
"2019-11-12","","Normal value",-0.620513
"2019-11-13","","Normal value",-0.642081
"2019-11-14","","Normal value",-0.656546
"2019-11-15","","Normal value",-0.654867
"2019-11-18","","Normal value",-0.667711
"2019-11-19","","Normal value",-0.658031
"2019-11-20","","Normal value",-0.671462
"2019-11-21","","Normal value",-0.646879
"2019-11-22","","Normal value",-0.656575
"2019-11-25","","Normal value",-0.659988
"2019-11-26","","Normal value",-0.666692
"2019-11-27","","Normal value",-0.655422
"2019-11-28","","Normal value",-0.662393
"2019-11-29","","Normal value",-0.648632
"2019-12-02","","Normal value",-0.608772
"2019-12-03","","Normal value",-0.64759
"2019-12-04","","Normal value",-0.655367
"2019-12-05","","Normal value",-0.616038
"2019-12-06","","Normal value",-0.623149
"2019-12-09","","Normal value",-0.639798
"2019-12-10","","Normal value",-0.636704
"2019-12-11","","Normal value",-0.647211
"2019-12-12","","Normal value",-0.633074
"2019-12-13","","Normal value",-0.606154
"2019-12-16","","Normal value",-0.623508
"2019-12-17","","Normal value",-0.620516
"2019-12-18","","Normal value",-0.602004
"2019-12-19","","Normal value",-0.579685
"2019-12-20","","Normal value",-0.597442
"2019-12-23","","Normal value",-0.600955
"2019-12-27","","Normal value",-0.581854
"2019-12-30","","Normal value",-0.522797
"2020-01-02","","Normal value",-0.571149
"2020-01-03","","Normal value",-0.619678
"2020-01-06","","Normal value",-0.641643
"2020-01-07","","Normal value",-0.633378
"2020-01-08","","Normal value",-0.6197
"2020-01-09","","Normal value",-0.57864
"2020-01-10","","Normal value",-0.569775
"2020-01-13","","Normal value",-0.560761
"2020-01-14","","Normal value",-0.55843
"2020-01-15","","Normal value",-0.577479
"2020-01-16","","Normal value",-0.576581
"2020-01-17","","Normal value",-0.576499
"2020-01-20","","Normal value",-0.583571
"2020-01-21","","Normal value",-0.573391
"2020-01-22","","Normal value",-0.596579
"2020-01-23","","Normal value",-0.621252
"2020-01-24","","Normal value",-0.623008
"2020-01-27","","Normal value",-0.670367
"2020-01-28","","Normal value",-0.664618
"2020-01-29","","Normal value",-0.672205
"2020-01-30","","Normal value",-0.691787
"2020-01-31","","Normal value",-0.707836
"2020-02-03","","Normal value",-0.72689
"2020-02-04","","Normal value",-0.695022
"2020-02-05","","Normal value",-0.676379
"2020-02-06","","Normal value",-0.659893
"2020-02-07","","Normal value",-0.686949
"2020-02-10","","Normal value",-0.684955
"2020-02-11","","Normal value",-0.687739
"2020-02-12","","Normal value",-0.676061
"2020-02-13","","Normal value",-0.672997
"2020-02-14","","Normal value",-0.697485
"2020-02-17","","Normal value",-0.698982
"2020-02-18","","Normal value",-0.691323
"2020-02-19","","Normal value",-0.690942
"2020-02-20","","Normal value",-0.695015
"2020-02-21","","Normal value",-0.68687
"2020-02-24","","Normal value",-0.724462
"2020-02-25","","Normal value",-0.74227
"2020-02-26","","Normal value",-0.740802
"2020-02-27","","Normal value",-0.79922
"2020-02-28","","Normal value",-0.854829
"2020-03-02","","Normal value",-0.902322
"2020-03-03","","Normal value",-0.859844
"2020-03-04","","Normal value",-0.909229
"2020-03-05","","Normal value",-0.939763
"2020-03-06","","Normal value",-0.960583
"2020-03-09","","Normal value",-1.075349
"2020-03-10","","Normal value",-1.011264
"2020-03-11","","Normal value",-0.994419
"2020-03-12","","Normal value",-1.026597
"2020-03-13","","Normal value",-0.887074
"2020-03-16","","Normal value",-0.801817
"2020-03-17","","Normal value",-0.777172
"2020-03-18","","Normal value",-0.638134
"2020-03-19","","Normal value",-0.504393
"2020-03-20","","Normal value",-0.583751
"2020-03-23","","Normal value",-0.641137
"2020-03-24","","Normal value",-0.585947
"2020-03-25","","Normal value",-0.540039
"2020-03-26","","Normal value",-0.600322
"2020-03-27","","Normal value",-0.706344
"2020-03-30","","Normal value",-0.752501
"2020-03-31","","Normal value",-0.726693
"2020-04-01","","Normal value",-0.685423
"2020-04-02","","Normal value",-0.654353
"2020-04-03","","Normal value",-0.669049
"2020-04-06","","Normal value",-0.666325
"2020-04-07","","Normal value",-0.620897
"2020-04-08","","Normal value",-0.580148
"2020-04-09","","Normal value",-0.593702
"2020-04-14","","Normal value",-0.643654
"2020-04-15","","Normal value",-0.700231
"2020-04-16","","Normal value",-0.687919
"2020-04-17","","Normal value",-0.718227
"2020-04-20","","Normal value",-0.71053
"2020-04-21","","Normal value",-0.706183
"2020-04-22","","Normal value",-0.679263
"2020-04-23","","Normal value",-0.704121
"2020-04-24","","Normal value",-0.718032
"2020-04-27","","Normal value",-0.693892
"2020-04-28","","Normal value",-0.730819
"2020-04-29","","Normal value",-0.761166
"2020-04-30","","Normal value",-0.847797
"2020-05-04","","Normal value",-0.849307
"2020-05-05","","Normal value",-0.899394
"2020-05-06","","Normal value",-0.850498
"2020-05-07","","Normal value",-0.849887
"2020-05-08","","Normal value",-0.883851
"2020-05-11","","Normal value",-0.860211
"2020-05-12","","Normal value",-0.804093
"2020-05-13","","Normal value",-0.824827
"2020-05-14","","Normal value",-0.83512
"2020-05-15","","Normal value",-0.829891
"2020-05-18","","Normal value",-0.788499
"2020-05-19","","Normal value",-0.722365
"2020-05-20","","Normal value",-0.709176
"2020-05-21","","Normal value",-0.728666
"2020-05-22","","Normal value",-0.722512
"2020-05-25","","Normal value",-0.726564
"2020-05-26","","Normal value",-0.66284
"2020-05-27","","Normal value",-0.653526
"2020-05-28","","Normal value",-0.667985
"2020-05-29","","Normal value",-0.689172
"2020-06-01","","Normal value",-0.679775
"2020-06-02","","Normal value",-0.705519
"2020-06-03","","Normal value",-0.658458
"2020-06-04","","Normal value",-0.638069
"2020-06-05","","Normal value",-0.606168
"2020-06-08","","Normal value",-0.644214
"2020-06-09","","Normal value",-0.643245
"2020-06-10","","Normal value",-0.63166
"2020-06-11","","Normal value",-0.689387
"2020-06-12","","Normal value",-0.711157
"2020-06-15","","Normal value",-0.723441
"2020-06-16","","Normal value",-0.696683
"2020-06-17","","Normal value",-0.711518
"2020-06-18","","Normal value",-0.712403
"2020-06-19","","Normal value",-0.719382
"2020-06-22","","Normal value",-0.760672
"2020-06-23","","Normal value",-0.729583
"2020-06-24","","Normal value",-0.719486
"2020-06-25","","Normal value",-0.768694
"2020-06-26","","Normal value",-0.770836
"2020-06-29","","Normal value",-0.76308
"2020-06-30","","Normal value",-0.773298
"2020-07-01","","Normal value",-0.702148
"2020-07-02","","Normal value",-0.729379
"2020-07-03","","Normal value",-0.744273
"2020-07-06","","Normal value",-0.73609
"2020-07-07","","Normal value",-0.729414
"2020-07-08","","Normal value",-0.729741
"2020-07-09","","Normal value",-0.739572
"2020-07-10","","Normal value",-0.764215
"2020-07-13","","Normal value",-0.702658
"2020-07-14","","Normal value",-0.715124
"2020-07-15","","Normal value",-0.735515
"2020-07-16","","Normal value",-0.73866
"2020-07-17","","Normal value",-0.740443
"2020-07-20","","Normal value",-0.743828
"2020-07-21","","Normal value",-0.73957
"2020-07-22","","Normal value",-0.778737
"2020-07-23","","Normal value",-0.75114
"2020-07-24","","Normal value",-0.718606
"2020-07-27","","Normal value",-0.752458
"2020-07-28","","Normal value",-0.782109
"2020-07-29","","Normal value",-0.776409
"2020-07-30","","Normal value",-0.812864
"2020-07-31","","Normal value",-0.797919
"2020-08-03","","Normal value",-0.788583
"2020-08-04","","Normal value",-0.817662
"2020-08-05","","Normal value",-0.780084
"2020-08-06","","Normal value",-0.800786
"2020-08-07","","Normal value",-0.791057
"2020-08-10","","Normal value",-0.803494
"2020-08-11","","Normal value",-0.766708
"2020-08-12","","Normal value",-0.750136
"2020-08-13","","Normal value",-0.701571
"2020-08-14","","Normal value",-0.708126
"2020-08-17","","Normal value",-0.729267
"2020-08-18","","Normal value",-0.739789
"2020-08-19","","Normal value",-0.758654
"2020-08-20","","Normal value",-0.771692
"2020-08-21","","Normal value",-0.771631
"2020-08-24","","Normal value",-0.76871
"2020-08-25","","Normal value",-0.715068
"2020-08-26","","Normal value",-0.701121
"2020-08-27","","Normal value",-0.742281
"2020-08-28","","Normal value",-0.728566
"2020-08-31","","Normal value",-0.713562
"2020-09-01","","Normal value",-0.726093
"2020-09-02","","Normal value",-0.770172
"2020-09-03","","Normal value",-0.784472
"2020-09-04","","Normal value",-0.775165
"2020-09-07","","Normal value",-0.780824
"2020-09-08","","Normal value",-0.799225
"2020-09-09","","Normal value",-0.760839
"2020-09-10","","Normal value",-0.72866
"2020-09-11","","Normal value",-0.762137
"2020-09-14","","Normal value",-0.782708
"2020-09-15","","Normal value",-0.769828
"2020-09-16","","Normal value",-0.775368
"2020-09-17","","Normal value",-0.774963
"2020-09-18","","Normal value",-0.783485
"2020-09-21","","Normal value",-0.814167
"2020-09-22","","Normal value",-0.796516
"2020-09-23","","Normal value",-0.795005
"2020-09-24","","Normal value",-0.794255
"2020-09-25","","Normal value",-0.786817
"2020-09-28","","Normal value",-0.779238
"2020-09-29","","Normal value",-0.784254
"2020-09-30","","Normal value",-0.779466
"2020-10-01","","Normal value",-0.769584
"2020-10-02","","Normal value",-0.796411
"2020-10-05","","Normal value",-0.786564
"2020-10-06","","Normal value",-0.790555
"2020-10-07","","Normal value",-0.773679
"2020-10-08","","Normal value",-0.783128
"2020-10-09","","Normal value",-0.815811
"2020-10-12","","Normal value",-0.817294
"2020-10-13","","Normal value",-0.821327
"2020-10-14","","Normal value",-0.834699
"2020-10-15","","Normal value",-0.860493
"2020-10-16","","Normal value",-0.873829
"2020-10-19","","Normal value",-0.869513
"2020-10-20","","Normal value",-0.867678
"2020-10-21","","Normal value",-0.8526
"2020-10-22","","Normal value",-0.843357
"2020-10-23","","Normal value",-0.820206
"2020-10-26","","Normal value",-0.808578
"2020-10-27","","Normal value",-0.831835
"2020-10-28","","Normal value",-0.862686
"2020-10-29","","Normal value",-0.884136
"2020-10-30","","Normal value",-0.876546
"2020-11-02","","Normal value",-0.879544
"2020-11-03","","Normal value",-0.872298
"2020-11-04","","Normal value",-0.88162
"2020-11-05","","Normal value",-0.857923
"2020-11-06","","Normal value",-0.851454
"2020-11-09","","Normal value",-0.808293
"2020-11-10","","Normal value",-0.768963
"2020-11-11","","Normal value",-0.772123
"2020-11-12","","Normal value",-0.779798
"2020-11-13","","Normal value",-0.799428
"2020-11-16","","Normal value",-0.807199
"2020-11-17","","Normal value",-0.79897
"2020-11-18","","Normal value",-0.797304
"2020-11-19","","Normal value",-0.808539
"2020-11-20","","Normal value",-0.821196
"2020-11-23","","Normal value",-0.822979
"2020-11-24","","Normal value",-0.821665
"2020-11-25","","Normal value",-0.822365
"2020-11-26","","Normal value",-0.820513
"2020-11-27","","Normal value",-0.819809
"2020-11-30","","Normal value",-0.805373
"2020-12-01","","Normal value",-0.777464
"2020-12-02","","Normal value",-0.756344
"2020-12-03","","Normal value",-0.786053
"2020-12-04","","Normal value",-0.794192
"2020-12-07","","Normal value",-0.822822
"2020-12-08","","Normal value",-0.843036
"2020-12-09","","Normal value",-0.840445
"2020-12-10","","Normal value",-0.836296
"2020-12-11","","Normal value",-0.863402
"2020-12-14","","Normal value",-0.831961
"2020-12-15","","Normal value",-0.832599
"2020-12-16","","Normal value",-0.780042
"2020-12-17","","Normal value",-0.791153
"2020-12-18","","Normal value",-0.782923
"2020-12-21","","Normal value",-0.796634
"2020-12-22","","Normal value",-0.790033
"2020-12-23","","Normal value",-0.753502
"2020-12-28","","Normal value",-0.743352
"2020-12-29","","Normal value",-0.77049
"2020-12-30","","Normal value",-0.765994
"2021-01-04","","Normal value",-0.811568
"2021-01-05","","Normal value",-0.81474
"2021-01-06","","Normal value",-0.793719
"2021-01-07","","Normal value",-0.800716
"2021-01-08","","Normal value",-0.800176
"2021-01-11","","Normal value",-0.787785
"2021-01-12","","Normal value",-0.770133
"2021-01-13","","Normal value",-0.784364
"2021-01-14","","Normal value",-0.824286
"2021-01-15","","Normal value",-0.818081
"2021-01-18","","Normal value",-0.802507
"2021-01-19","","Normal value",-0.792685
"2021-01-20","","Normal value",-0.799418
"2021-01-21","","Normal value",-0.778405
"2021-01-22","","Normal value",-0.795147
"2021-01-25","","Normal value",-0.82326
"2021-01-26","","Normal value",-0.822526
"2021-01-27","","Normal value",-0.835772
"2021-01-28","","Normal value",-0.835669
"2021-01-29","","Normal value",-0.821134
"2021-02-01","","Normal value",-0.807347
"2021-02-02","","Normal value",-0.787728
"2021-02-03","","Normal value",-0.782496
"2021-02-04","","Normal value",-0.765597
"2021-02-05","","Normal value",-0.779793
"2021-02-08","","Normal value",-0.763545
"2021-02-09","","Normal value",-0.771655
"2021-02-10","","Normal value",-0.780034
"2021-02-11","","Normal value",-0.800845
"2021-02-12","","Normal value",-0.773019
"2021-02-15","","Normal value",-0.74704
"2021-02-16","","Normal value",-0.744004
"2021-02-17","","Normal value",-0.74242
"2021-02-18","","Normal value",-0.715313
"2021-02-19","","Normal value",-0.716859
"2021-02-22","","Normal value",-0.732353
"2021-02-23","","Normal value",-0.712291
"2021-02-24","","Normal value",-0.699615
"2021-02-25","","Normal value",-0.656492
"2021-02-26","","Normal value",-0.656959
"2021-03-01","","Normal value",-0.730798
"2021-03-02","","Normal value",-0.731782
"2021-03-03","","Normal value",-0.723877
"2021-03-04","","Normal value",-0.726719
"2021-03-05","","Normal value",-0.715787
"2021-03-08","","Normal value",-0.710032
"2021-03-09","","Normal value",-0.724536
"2021-03-10","","Normal value",-0.713983
"2021-03-11","","Normal value",-0.737443
"2021-03-12","","Normal value",-0.72097
"2021-03-15","","Normal value",-0.74512
"2021-03-16","","Normal value",-0.758572
"2021-03-17","","Normal value",-0.740526
"2021-03-18","","Normal value",-0.725134
"2021-03-19","","Normal value",-0.746799
"2021-03-22","","Normal value",-0.762532
"2021-03-23","","Normal value",-0.781945
"2021-03-24","","Normal value",-0.784127
"2021-03-25","","Normal value",-0.796223
"2021-03-26","","Normal value",-0.785637
"2021-03-29","","Normal value",-0.776703
"2021-03-30","","Normal value",-0.72954
"2021-03-31","","Normal value",-0.734618
"2021-04-01","","Normal value",-0.76443
"2021-04-06","","Normal value",-0.755358
"2021-04-07","","Normal value",-0.763319
"2021-04-08","","Normal value",-0.774985
"2021-04-09","","Normal value",-0.738468
"2021-04-12","","Normal value",-0.746509
"2021-04-13","","Normal value",-0.747332
"2021-04-14","","Normal value",-0.733863
"2021-04-15","","Normal value",-0.729008
"2021-04-16","","Normal value",-0.729885
"2021-04-19","","Normal value",-0.695382
"2021-04-20","","Normal value",-0.713537
"2021-04-21","","Normal value",-0.733089
"2021-04-22","","Normal value",-0.724446
"2021-04-23","","Normal value",-0.717597
"2021-04-26","","Normal value",-0.72351
"2021-04-27","","Normal value",-0.717096
"2021-04-28","","Normal value",-0.702986
"2021-04-29","","Normal value",-0.677885
"2021-04-30","","Normal value",-0.699461
"2021-05-03","","Normal value",-0.699142
"2021-05-04","","Normal value",-0.727581
"2021-05-05","","Normal value",-0.724368
"2021-05-06","","Normal value",-0.723841
"2021-05-07","","Normal value",-0.718274
"2021-05-10","","Normal value",-0.713945
"2021-05-11","","Normal value",-0.67854
"2021-05-12","","Normal value",-0.649938
"2021-05-13","","Normal value",-0.634262
"2021-05-14","","Normal value",-0.636458
"2021-05-17","","Normal value",-0.627863
"2021-05-18","","Normal value",-0.629721
"2021-05-19","","Normal value",-0.637644
"2021-05-20","","Normal value",-0.622948
"2021-05-21","","Normal value",-0.648764
"2021-05-24","","Normal value",-0.646169
"2021-05-25","","Normal value",-0.673931
"2021-05-26","","Normal value",-0.696661
"2021-05-27","","Normal value",-0.674976
"2021-05-28","","Normal value",-0.68753
"2021-05-31","","Normal value",-0.674774
"2021-06-01","","Normal value",-0.677609
"2021-06-02","","Normal value",-0.692237
"2021-06-03","","Normal value",-0.688655
"2021-06-04","","Normal value",-0.704298
"2021-06-07","","Normal value",-0.700801
"2021-06-08","","Normal value",-0.703167
"2021-06-09","","Normal value",-0.727584
"2021-06-10","","Normal value",-0.720912
"2021-06-11","","Normal value",-0.731236
"2021-06-14","","Normal value",-0.719952
"2021-06-15","","Normal value",-0.708745
"2021-06-16","","Normal value",-0.712717
"2021-06-17","","Normal value",-0.690844
"2021-06-18","","Normal value",-0.685207
"2021-06-21","","Normal value",-0.659792
"2021-06-22","","Normal value",-0.660674
"2021-06-23","","Normal value",-0.67346
"2021-06-24","","Normal value",-0.674307
"2021-06-25","","Normal value",-0.65445
"2021-06-28","","Normal value",-0.665254
"2021-06-29","","Normal value",-0.660063
"2021-06-30","","Normal value",-0.675701
"2021-07-01","","Normal value",-0.688602
"2021-07-02","","Normal value",-0.705821
"2021-07-05","","Normal value",-0.687303
"2021-07-06","","Normal value",-0.717072
"2021-07-07","","Normal value",-0.733397
"2021-07-08","","Normal value",-0.743929
"2021-07-09","","Normal value",-0.727454
"2021-07-12","","Normal value",-0.732904
"2021-07-13","","Normal value",-0.72531
"2021-07-14","","Normal value",-0.734433
"2021-07-15","","Normal value",-0.747313
"2021-07-16","","Normal value",-0.757973
"2021-07-19","","Normal value",-0.768946
"2021-07-20","","Normal value",-0.812481
"2021-07-21","","Normal value",-0.800595
"2021-07-22","","Normal value",-0.806563
"2021-07-23","","Normal value",-0.811135
"2021-07-26","","Normal value",-0.818124
"2021-07-27","","Normal value",-0.843865
"2021-07-28","","Normal value",-0.862861
"2021-07-29","","Normal value",-0.860209
"2021-07-30","","Normal value",-0.863404
"2021-08-02","","Normal value",-0.879613
"2021-08-03","","Normal value",-0.90132
"2021-08-04","","Normal value",-0.911361
"2021-08-05","","Normal value",-0.911066
"2021-08-06","","Normal value",-0.872283
"2021-08-09","","Normal value",-0.872192
"2021-08-10","","Normal value",-0.876006
"2021-08-11","","Normal value",-0.847244
"2021-08-12","","Normal value",-0.842737
"2021-08-13","","Normal value",-0.836929
"2021-08-16","","Normal value",-0.858446
"2021-08-17","","Normal value",-0.844671
"2021-08-18","","Normal value",-0.848127
"2021-08-19","","Normal value",-0.844612
"2021-08-20","","Normal value",-0.849486
"2021-08-23","","Normal value",-0.850878
"2021-08-24","","Normal value",-0.84337
"2021-08-25","","Normal value",-0.827877
"2021-08-26","","Normal value",-0.805562
"2021-08-27","","Normal value",-0.804682
"2021-08-30","","Normal value",-0.815597
"2021-08-31","","Normal value",-0.787187
"2021-09-01","","Normal value",-0.788741
"2021-09-02","","Normal value",-0.794749
"2021-09-03","","Normal value",-0.781127
"2021-09-06","","Normal value",-0.775538
"2021-09-07","","Normal value",-0.745288
"2021-09-08","","Normal value",-0.742947
"2021-09-09","","Normal value",-0.765583
"2021-09-10","","Normal value",-0.757664
"2021-09-13","","Normal value",-0.757831
"2021-09-14","","Normal value",-0.758789
"2021-09-15","","Normal value",-0.741526
"2021-09-16","","Normal value",-0.744374
"2021-09-17","","Normal value",-0.731623
"2021-09-20","","Normal value",-0.763173
"2021-09-21","","Normal value",-0.770921
"2021-09-22","","Normal value",-0.758252
"2021-09-23","","Normal value",-0.710037
"2021-09-24","","Normal value",-0.689398
"2021-09-27","","Normal value",-0.679608
"2021-09-28","","Normal value",-0.653674
"2021-09-29","","Normal value",-0.685764
"2021-09-30","","Normal value",-0.660219
"2021-10-01","","Normal value",-0.699783
"2021-10-04","","Normal value",-0.687637
"2021-10-05","","Normal value",-0.694936
"2021-10-06","","Normal value",-0.68095
"2021-10-07","","Normal value",-0.689637
"2021-10-08","","Normal value",-0.670295
"2021-10-11","","Normal value",-0.640264
"2021-10-12","","Normal value",-0.615984
"2021-10-13","","Normal value",-0.614658
"2021-10-14","","Normal value",-0.646574
"2021-10-15","","Normal value",-0.626853
"2021-10-18","","Normal value",-0.58339
"2021-10-19","","Normal value",-0.525564
"2021-10-20","","Normal value",-0.586189
"2021-10-21","","Normal value",-0.550175
"2021-10-22","","Normal value",-0.530078
"2021-10-25","","Normal value",-0.561641
"2021-10-26","","Normal value",-0.565724
"2021-10-27","","Normal value",-0.578512
"2021-10-28","","Normal value",-0.528897
"2021-10-29","","Normal value",-0.460044
"2021-11-01","","Normal value",-0.47371
"2021-11-02","","Normal value",-0.577528
"2021-11-03","","Normal value",-0.564638
"2021-11-04","","Normal value",-0.669905
