Date;Symbol;Indexvalue
23.09.2008;V2TX;32.5721
24.09.2008;V2TX;32.62
25.09.2008;V2TX;32.6568
26.09.2008;V2TX;38.3677
29.09.2008;V2TX;39.4009
30.09.2008;V2TX;40.3874
01.10.2008;V2TX;41.9211
02.10.2008;V2TX;42.9811
03.10.2008;V2TX;41.163
06.10.2008;V2TX;51.0569
07.10.2008;V2TX;50.7059
08.10.2008;V2TX;60.6701
09.10.2008;V2TX;58.3927
10.10.2008;V2TX;81.0342
13.10.2008;V2TX;67.0469
14.10.2008;V2TX;60.3095
15.10.2008;V2TX;65.453
16.10.2008;V2TX;87.5127
17.10.2008;V2TX;77.1459
20.10.2008;V2TX;63.2838
21.10.2008;V2TX;56.1841
22.10.2008;V2TX;61.8945
23.10.2008;V2TX;64.709
24.10.2008;V2TX;74.7359
27.10.2008;V2TX;76.5431
28.10.2008;V2TX;74.6871
29.10.2008;V2TX;71.0051
30.10.2008;V2TX;66.1426
31.10.2008;V2TX;60.6773
03.11.2008;V2TX;54.6093
04.11.2008;V2TX;47.9394
05.11.2008;V2TX;49.1021
06.11.2008;V2TX;60.7084
07.11.2008;V2TX;56.5929
10.11.2008;V2TX;55.6689
11.11.2008;V2TX;63.4876
12.11.2008;V2TX;66.423
13.11.2008;V2TX;64.4387
14.11.2008;V2TX;62.4765
17.11.2008;V2TX;66.8718
18.11.2008;V2TX;63.9043
19.11.2008;V2TX;68.5178
20.11.2008;V2TX;72.8475
21.11.2008;V2TX;74.135
24.11.2008;V2TX;63.6637
25.11.2008;V2TX;61.2037
26.11.2008;V2TX;56.4852
27.11.2008;V2TX;51.4683
28.11.2008;V2TX;51.4443
01.12.2008;V2TX;57.5519
02.12.2008;V2TX;55.725
03.12.2008;V2TX;54.1926
04.12.2008;V2TX;54.5307
05.12.2008;V2TX;58.7765
08.12.2008;V2TX;54.4561
09.12.2008;V2TX;52.6486
10.12.2008;V2TX;50.4021
11.12.2008;V2TX;48.9477
12.12.2008;V2TX;52.8018
15.12.2008;V2TX;53.2142
16.12.2008;V2TX;50.8983
17.12.2008;V2TX;49.6669
18.12.2008;V2TX;46.9906
19.12.2008;V2TX;41.3543
22.12.2008;V2TX;40.2847
23.12.2008;V2TX;40.2933
29.12.2008;V2TX;43.1535
30.12.2008;V2TX;43.867
02.01.2009;V2TX;42.0759
05.01.2009;V2TX;41.2661
06.01.2009;V2TX;40.2438
07.01.2009;V2TX;40.8587
08.01.2009;V2TX;41.7652
09.01.2009;V2TX;41.2944
12.01.2009;V2TX;44.3165
13.01.2009;V2TX;46.211
14.01.2009;V2TX;52.9712
15.01.2009;V2TX;56.3255
16.01.2009;V2TX;48.8924
19.01.2009;V2TX;50.4385
20.01.2009;V2TX;53.5249
21.01.2009;V2TX;52.8565
22.01.2009;V2TX;50.2596
23.01.2009;V2TX;50.2258
26.01.2009;V2TX;47.0806
27.01.2009;V2TX;44.5956
28.01.2009;V2TX;42.9118
29.01.2009;V2TX;44.0922
30.01.2009;V2TX;44.7879
02.02.2009;V2TX;47.7669
03.02.2009;V2TX;45.1034
04.02.2009;V2TX;41.6801
05.02.2009;V2TX;42.5783
06.02.2009;V2TX;41.8338
09.02.2009;V2TX;42.2965
10.02.2009;V2TX;44.8143
11.02.2009;V2TX;43.4229
12.02.2009;V2TX;44.3833
13.02.2009;V2TX;41.8443
16.02.2009;V2TX;44.3442
17.02.2009;V2TX;48.4869
18.02.2009;V2TX;47.9571
19.02.2009;V2TX;45.144
20.02.2009;V2TX;48.5138
23.02.2009;V2TX;50.2729
24.02.2009;V2TX;49.5507
25.02.2009;V2TX;47.2166
26.02.2009;V2TX;42.3922
27.02.2009;V2TX;42.8901
02.03.2009;V2TX;49.5401
03.03.2009;V2TX;48.6386
04.03.2009;V2TX;44.6056
05.03.2009;V2TX;47.161
06.03.2009;V2TX;49.5518
09.03.2009;V2TX;47.2138
10.03.2009;V2TX;45.3903
11.03.2009;V2TX;45.0484
12.03.2009;V2TX;45.351
13.03.2009;V2TX;43.8933
16.03.2009;V2TX;43.5812
17.03.2009;V2TX;43.4147
18.03.2009;V2TX;42.9651
19.03.2009;V2TX;42.6267
20.03.2009;V2TX;43.4136
23.03.2009;V2TX;41.943
24.03.2009;V2TX;40.8814
25.03.2009;V2TX;40.2273
26.03.2009;V2TX;39.0276
27.03.2009;V2TX;40.3235
30.03.2009;V2TX;44.91
31.03.2009;V2TX;42.4096
01.04.2009;V2TX;41.734
02.04.2009;V2TX;42.0951
03.04.2009;V2TX;40.5362
06.04.2009;V2TX;41.0818
07.04.2009;V2TX;40.1621
08.04.2009;V2TX;38.9694
09.04.2009;V2TX;37.6085
14.04.2009;V2TX;40.2195
15.04.2009;V2TX;39.7173
16.04.2009;V2TX;37.2958
17.04.2009;V2TX;36.7027
20.04.2009;V2TX;41.0013
21.04.2009;V2TX;40.8736
22.04.2009;V2TX;39.5964
23.04.2009;V2TX;39.1905
24.04.2009;V2TX;37.381
27.04.2009;V2TX;37.8879
28.04.2009;V2TX;39.7768
29.04.2009;V2TX;37.4512
30.04.2009;V2TX;36.8821
04.05.2009;V2TX;36.7636
05.05.2009;V2TX;37.3667
06.05.2009;V2TX;36.2625
07.05.2009;V2TX;38.0156
08.05.2009;V2TX;36.0588
11.05.2009;V2TX;36.8538
12.05.2009;V2TX;34.9507
13.05.2009;V2TX;36.4547
14.05.2009;V2TX;36.111
15.05.2009;V2TX;33.1914
18.05.2009;V2TX;32.3116
19.05.2009;V2TX;31.9277
20.05.2009;V2TX;31.3056
21.05.2009;V2TX;34.4813
22.05.2009;V2TX;32.5318
25.05.2009;V2TX;33.6486
26.05.2009;V2TX;32.6654
27.05.2009;V2TX;32.0679
28.05.2009;V2TX;33.8191
29.05.2009;V2TX;33.0374
01.06.2009;V2TX;31.804
02.06.2009;V2TX;31.413
03.06.2009;V2TX;32.502
04.06.2009;V2TX;31.5158
05.06.2009;V2TX;29.7774
08.06.2009;V2TX;31.2235
09.06.2009;V2TX;30.3638
10.06.2009;V2TX;29.2578
11.06.2009;V2TX;27.5128
12.06.2009;V2TX;28.1235
15.06.2009;V2TX;31.9685
16.06.2009;V2TX;31.8921
17.06.2009;V2TX;34.6359
18.06.2009;V2TX;32.4386
19.06.2009;V2TX;30.9232
22.06.2009;V2TX;36.0495
23.06.2009;V2TX;33.5941
24.06.2009;V2TX;30.845
25.06.2009;V2TX;31.0569
26.06.2009;V2TX;30.8491
29.06.2009;V2TX;29.3802
30.06.2009;V2TX;30.2413
01.07.2009;V2TX;28.844
02.07.2009;V2TX;31.7683
03.07.2009;V2TX;31.3897
06.07.2009;V2TX;33.5458
07.07.2009;V2TX;34.3639
08.07.2009;V2TX;34.8517
09.07.2009;V2TX;32.573
10.07.2009;V2TX;32.3493
13.07.2009;V2TX;30.922
14.07.2009;V2TX;29.6485
15.07.2009;V2TX;27.7768
16.07.2009;V2TX;26.8815
17.07.2009;V2TX;26.0077
20.07.2009;V2TX;27.2222
21.07.2009;V2TX;27.5213
22.07.2009;V2TX;27.6468
23.07.2009;V2TX;26.8172
24.07.2009;V2TX;26.7054
27.07.2009;V2TX;27.5235
28.07.2009;V2TX;28.1188
29.07.2009;V2TX;27.7072
30.07.2009;V2TX;27.0683
31.07.2009;V2TX;28.1252
03.08.2009;V2TX;29.5341
04.08.2009;V2TX;28.5486
05.08.2009;V2TX;27.5867
06.08.2009;V2TX;26.9297
07.08.2009;V2TX;26.0442
10.08.2009;V2TX;26.8358
11.08.2009;V2TX;27.852
12.08.2009;V2TX;27.0173
13.08.2009;V2TX;26.3011
14.08.2009;V2TX;27.52
17.08.2009;V2TX;32.1671
18.08.2009;V2TX;30.4847
19.08.2009;V2TX;30.4972
20.08.2009;V2TX;28.472
21.08.2009;V2TX;26.952
24.08.2009;V2TX;28.2983
25.08.2009;V2TX;27.8497
26.08.2009;V2TX;28.367
27.08.2009;V2TX;28.0978
28.08.2009;V2TX;27.5908
31.08.2009;V2TX;29.5215
01.09.2009;V2TX;31.539
02.09.2009;V2TX;31.124
03.09.2009;V2TX;30.3085
04.09.2009;V2TX;28.1169
07.09.2009;V2TX;27.843
08.09.2009;V2TX;27.4227
09.09.2009;V2TX;26.3146
10.09.2009;V2TX;25.934
11.09.2009;V2TX;25.7152
14.09.2009;V2TX;26.868
15.09.2009;V2TX;26.4976
16.09.2009;V2TX;25.9829
17.09.2009;V2TX;25.9097
18.09.2009;V2TX;25.6896
21.09.2009;V2TX;26.0353
22.09.2009;V2TX;25.5304
23.09.2009;V2TX;25.5973
24.09.2009;V2TX;27.1057
25.09.2009;V2TX;27.1017
28.09.2009;V2TX;26.4844
29.09.2009;V2TX;26.2436
30.09.2009;V2TX;26.8181
01.10.2009;V2TX;29.224
02.10.2009;V2TX;30.1776
05.10.2009;V2TX;29.3201
06.10.2009;V2TX;27.5164
07.10.2009;V2TX;27.2934
08.10.2009;V2TX;26.0493
09.10.2009;V2TX;26.2717
12.10.2009;V2TX;25.8123
13.10.2009;V2TX;27.0429
14.10.2009;V2TX;25.38
15.10.2009;V2TX;24.7769
16.10.2009;V2TX;25.199
19.10.2009;V2TX;25.2672
20.10.2009;V2TX;24.5576
21.10.2009;V2TX;23.842
22.10.2009;V2TX;24.3875
23.10.2009;V2TX;24.4296
26.10.2009;V2TX;27.2798
27.10.2009;V2TX;27.4338
28.10.2009;V2TX;28.8978
29.10.2009;V2TX;27.4348
30.10.2009;V2TX;31.3257
02.11.2009;V2TX;30.9759
03.11.2009;V2TX;31.7691
04.11.2009;V2TX;29.5213
05.11.2009;V2TX;28.267
06.11.2009;V2TX;27.4821
09.11.2009;V2TX;26.3446
10.11.2009;V2TX;26.3612
11.11.2009;V2TX;26.5252
12.11.2009;V2TX;26.5419
13.11.2009;V2TX;25.7949
16.11.2009;V2TX;26.0885
17.11.2009;V2TX;26.6583
18.11.2009;V2TX;25.3958
19.11.2009;V2TX;26.5245
20.11.2009;V2TX;26.5338
23.11.2009;V2TX;24.971
24.11.2009;V2TX;24.9072
25.11.2009;V2TX;23.6802
26.11.2009;V2TX;30.3482
27.11.2009;V2TX;28.3598
30.11.2009;V2TX;30.2813
01.12.2009;V2TX;26.9483
02.12.2009;V2TX;26.3854
03.12.2009;V2TX;26.1293
04.12.2009;V2TX;24.8832
07.12.2009;V2TX;24.8858
08.12.2009;V2TX;26.6741
09.12.2009;V2TX;28.3235
10.12.2009;V2TX;26.963
11.12.2009;V2TX;25.2094
14.12.2009;V2TX;24.4541
15.12.2009;V2TX;23.9015
16.12.2009;V2TX;23.2551
17.12.2009;V2TX;24.101
18.12.2009;V2TX;25.1044
21.12.2009;V2TX;23.3807
22.12.2009;V2TX;23.2634
23.12.2009;V2TX;22.8498
28.12.2009;V2TX;23.5164
29.12.2009;V2TX;23.3564
30.12.2009;V2TX;24.0577
04.01.2010;V2TX;23.5136
05.01.2010;V2TX;23.1342
06.01.2010;V2TX;22.9753
07.01.2010;V2TX;22.6947
08.01.2010;V2TX;21.9757
11.01.2010;V2TX;22.7292
12.01.2010;V2TX;22.9229
13.01.2010;V2TX;22.607
14.01.2010;V2TX;20.5491
15.01.2010;V2TX;22.2754
18.01.2010;V2TX;20.9832
19.01.2010;V2TX;20.3124
20.01.2010;V2TX;23.4058
21.01.2010;V2TX;26.415
22.01.2010;V2TX;27.0923
25.01.2010;V2TX;27.0738
26.01.2010;V2TX;25.68
27.01.2010;V2TX;27.4525
28.01.2010;V2TX;28.1495
29.01.2010;V2TX;26.7238
01.02.2010;V2TX;26.3665
02.02.2010;V2TX;24.871
03.02.2010;V2TX;25.4074
04.02.2010;V2TX;29.2653
05.02.2010;V2TX;30.5511
08.02.2010;V2TX;29.9954
09.02.2010;V2TX;29.5998
10.02.2010;V2TX;29.2527
11.02.2010;V2TX;29.1073
12.02.2010;V2TX;28.4507
15.02.2010;V2TX;28.3269
16.02.2010;V2TX;26.7825
17.02.2010;V2TX;25.6233
18.02.2010;V2TX;24.5976
19.02.2010;V2TX;23.8134
22.02.2010;V2TX;23.8859
23.02.2010;V2TX;25.2581
24.02.2010;V2TX;25.0557
25.02.2010;V2TX;25.7752
26.02.2010;V2TX;24.3654
01.03.2010;V2TX;24.2057
02.03.2010;V2TX;23.0869
03.03.2010;V2TX;22.5647
04.03.2010;V2TX;22.509
05.03.2010;V2TX;20.8733
08.03.2010;V2TX;22.1037
09.03.2010;V2TX;21.9089
10.03.2010;V2TX;21.8234
11.03.2010;V2TX;21.6064
12.03.2010;V2TX;21.9337
15.03.2010;V2TX;22.5512
16.03.2010;V2TX;21.5082
17.03.2010;V2TX;20.4596
18.03.2010;V2TX;20.7944
19.03.2010;V2TX;20.4963
22.03.2010;V2TX;21.0976
23.03.2010;V2TX;19.935
24.03.2010;V2TX;20.6059
25.03.2010;V2TX;19.8877
26.03.2010;V2TX;19.7951
29.03.2010;V2TX;20.3509
30.03.2010;V2TX;20.4679
31.03.2010;V2TX;20.5988
01.04.2010;V2TX;19.9987
06.04.2010;V2TX;20.6297
07.04.2010;V2TX;21.151
08.04.2010;V2TX;22.4955
09.04.2010;V2TX;20.5366
12.04.2010;V2TX;20.7268
13.04.2010;V2TX;21.0781
14.04.2010;V2TX;20.7926
15.04.2010;V2TX;20.2712
16.04.2010;V2TX;22.4362
19.04.2010;V2TX;23.2228
20.04.2010;V2TX;21.0511
21.04.2010;V2TX;22.4995
22.04.2010;V2TX;24.7953
23.04.2010;V2TX;24.004
26.04.2010;V2TX;24.3701
27.04.2010;V2TX;28.556
28.04.2010;V2TX;31.4532
29.04.2010;V2TX;29.5246
30.04.2010;V2TX;28.89
03.05.2010;V2TX;28.7236
04.05.2010;V2TX;33.146
05.05.2010;V2TX;33.2533
06.05.2010;V2TX;36.8128
07.05.2010;V2TX;49.5956
10.05.2010;V2TX;38.6586
11.05.2010;V2TX;39.153
12.05.2010;V2TX;34.2833
13.05.2010;V2TX;31.6534
14.05.2010;V2TX;42.5944
17.05.2010;V2TX;41.8704
18.05.2010;V2TX;37.2068
19.05.2010;V2TX;44.7352
20.05.2010;V2TX;49.8735
21.05.2010;V2TX;46.1742
24.05.2010;V2TX;42.6168
25.05.2010;V2TX;45.1801
26.05.2010;V2TX;40.0068
27.05.2010;V2TX;34.9147
28.05.2010;V2TX;33.8757
31.05.2010;V2TX;34.3976
01.06.2010;V2TX;35.27
02.06.2010;V2TX;35.4258
03.06.2010;V2TX;33.3359
04.06.2010;V2TX;37.6914
07.06.2010;V2TX;40.8221
08.06.2010;V2TX;41.6163
09.06.2010;V2TX;36.3198
10.06.2010;V2TX;33.0699
11.06.2010;V2TX;31.3614
14.06.2010;V2TX;29.638
15.06.2010;V2TX;28.2771
16.06.2010;V2TX;28.9965
17.06.2010;V2TX;29.1763
18.06.2010;V2TX;26.9603
21.06.2010;V2TX;26.6207
22.06.2010;V2TX;26.419
23.06.2010;V2TX;28.6733
24.06.2010;V2TX;31.3907
25.06.2010;V2TX;32.1028
28.06.2010;V2TX;30.097
29.06.2010;V2TX;35.0433
30.06.2010;V2TX;34.3161
01.07.2010;V2TX;36.2527
02.07.2010;V2TX;33.5925
05.07.2010;V2TX;32.5953
06.07.2010;V2TX;31.0215
07.07.2010;V2TX;30.2616
08.07.2010;V2TX;29.0105
09.07.2010;V2TX;27.9513
12.07.2010;V2TX;28.2624
13.07.2010;V2TX;26.8765
14.07.2010;V2TX;27.7218
15.07.2010;V2TX;27.2994
16.07.2010;V2TX;27.0579
19.07.2010;V2TX;28.5292
20.07.2010;V2TX;28.2169
21.07.2010;V2TX;28.4295
22.07.2010;V2TX;27.2761
23.07.2010;V2TX;28.0725
26.07.2010;V2TX;26.7958
27.07.2010;V2TX;26.4061
28.07.2010;V2TX;26.6136
29.07.2010;V2TX;27.1207
30.07.2010;V2TX;27.1611
02.08.2010;V2TX;26.3127
03.08.2010;V2TX;26.1666
04.08.2010;V2TX;25.4719
05.08.2010;V2TX;25.1036
06.08.2010;V2TX;27.1054
09.08.2010;V2TX;25.8315
10.08.2010;V2TX;27.0942
11.08.2010;V2TX;30.0144
12.08.2010;V2TX;29.3678
13.08.2010;V2TX;29.1965
16.08.2010;V2TX;29.9967
17.08.2010;V2TX;27.7678
18.08.2010;V2TX;26.7371
19.08.2010;V2TX;29.33
20.08.2010;V2TX;29.0491
23.08.2010;V2TX;28.2907
24.08.2010;V2TX;30.0343
25.08.2010;V2TX;30.8373
26.08.2010;V2TX;29.9828
27.08.2010;V2TX;28.3184
30.08.2010;V2TX;29.0896
31.08.2010;V2TX;29.3735
01.09.2010;V2TX;26.2515
02.09.2010;V2TX;25.9121
03.09.2010;V2TX;24.5597
06.09.2010;V2TX;24.4704
07.09.2010;V2TX;25.2572
08.09.2010;V2TX;24.858
09.09.2010;V2TX;24.2136
10.09.2010;V2TX;24.6199
13.09.2010;V2TX;23.7725
14.09.2010;V2TX;23.2662
15.09.2010;V2TX;23.5735
16.09.2010;V2TX;24.0703
17.09.2010;V2TX;24.5388
20.09.2010;V2TX;24.1468
21.09.2010;V2TX;25.0769
22.09.2010;V2TX;25.4218
23.09.2010;V2TX;25.563
24.09.2010;V2TX;23.6604
27.09.2010;V2TX;24.559
28.09.2010;V2TX;24.7616
29.09.2010;V2TX;25.0618
30.09.2010;V2TX;26.1124
01.10.2010;V2TX;26.3651
04.10.2010;V2TX;27.0484
05.10.2010;V2TX;25.113
06.10.2010;V2TX;24.6471
07.10.2010;V2TX;23.9852
08.10.2010;V2TX;22.8174
11.10.2010;V2TX;22.5377
12.10.2010;V2TX;22.751
13.10.2010;V2TX;21.7702
14.10.2010;V2TX;21.4778
15.10.2010;V2TX;21.5816
18.10.2010;V2TX;21.3909
19.10.2010;V2TX;22.0645
20.10.2010;V2TX;21.7151
21.10.2010;V2TX;22.0435
22.10.2010;V2TX;21.7654
25.10.2010;V2TX;22.0429
26.10.2010;V2TX;22.1475
27.10.2010;V2TX;23.9142
28.10.2010;V2TX;22.81
29.10.2010;V2TX;23.3884
01.11.2010;V2TX;24.6186
02.11.2010;V2TX;23.8859
03.11.2010;V2TX;25.4353
04.11.2010;V2TX;21.5165
05.11.2010;V2TX;21.8485
08.11.2010;V2TX;21.7672
09.11.2010;V2TX;20.6317
10.11.2010;V2TX;22.6167
11.11.2010;V2TX;23.4862
12.11.2010;V2TX;24.6155
15.11.2010;V2TX;23.6229
16.11.2010;V2TX;26.3614
17.11.2010;V2TX;24.7764
18.11.2010;V2TX;22.9185
19.11.2010;V2TX;22.0588
22.11.2010;V2TX;23.3719
23.11.2010;V2TX;27.629
24.11.2010;V2TX;26.378
25.11.2010;V2TX;25.4157
26.11.2010;V2TX;28.4384
29.11.2010;V2TX;30.6685
30.11.2010;V2TX;31.0728
01.12.2010;V2TX;28.1338
02.12.2010;V2TX;25.3572
03.12.2010;V2TX;23.8826
06.12.2010;V2TX;24.7228
07.12.2010;V2TX;23.3351
08.12.2010;V2TX;22.4882
09.12.2010;V2TX;21.6528
10.12.2010;V2TX;21.1483
13.12.2010;V2TX;20.4241
14.12.2010;V2TX;19.7225
15.12.2010;V2TX;19.8565
16.12.2010;V2TX;18.3588
17.12.2010;V2TX;19.2522
20.12.2010;V2TX;18.68
21.12.2010;V2TX;18.4719
22.12.2010;V2TX;18.5947
23.12.2010;V2TX;19.5693
27.12.2010;V2TX;22.5773
28.12.2010;V2TX;22.5709
29.12.2010;V2TX;22.009
30.12.2010;V2TX;23.9165
03.01.2011;V2TX;23.6239
04.01.2011;V2TX;23.156
05.01.2011;V2TX;23.0796
06.01.2011;V2TX;23.3018
07.01.2011;V2TX;23.9501
10.01.2011;V2TX;25.7194
11.01.2011;V2TX;23.8595
12.01.2011;V2TX;22.2715
13.01.2011;V2TX;21.4741
14.01.2011;V2TX;20.4446
17.01.2011;V2TX;21.1731
18.01.2011;V2TX;20.1918
19.01.2011;V2TX;21.2715
20.01.2011;V2TX;21.1074
21.01.2011;V2TX;19.8027
24.01.2011;V2TX;20.3845
25.01.2011;V2TX;21.5594
26.01.2011;V2TX;21.5269
27.01.2011;V2TX;21.1087
28.01.2011;V2TX;22.1322
31.01.2011;V2TX;22.7339
01.02.2011;V2TX;22.1521
02.02.2011;V2TX;21.6554
03.02.2011;V2TX;22.0919
04.02.2011;V2TX;20.8982
07.02.2011;V2TX;20.3702
08.02.2011;V2TX;20.206
09.02.2011;V2TX;19.7493
10.02.2011;V2TX;19.7522
11.02.2011;V2TX;19.946
14.02.2011;V2TX;20.7408
15.02.2011;V2TX;20.4386
16.02.2011;V2TX;19.1885
17.02.2011;V2TX;19.9957
18.02.2011;V2TX;19.6952
21.02.2011;V2TX;22.1446
22.02.2011;V2TX;23.9321
23.02.2011;V2TX;24.9891
24.02.2011;V2TX;24.9885
25.02.2011;V2TX;23.1032
28.02.2011;V2TX;22.7141
01.03.2011;V2TX;23.82
02.03.2011;V2TX;24.5965
03.03.2011;V2TX;23.9314
04.03.2011;V2TX;23.6358
07.03.2011;V2TX;24.4135
08.03.2011;V2TX;23.4535
09.03.2011;V2TX;23.4775
10.03.2011;V2TX;24.1369
11.03.2011;V2TX;24.7086
14.03.2011;V2TX;26.7431
15.03.2011;V2TX;31.0104
16.03.2011;V2TX;35.2293
17.03.2011;V2TX;30.6133
18.03.2011;V2TX;28.5337
21.03.2011;V2TX;25.2355
22.03.2011;V2TX;24.3914
23.03.2011;V2TX;23.9226
24.03.2011;V2TX;22.1
25.03.2011;V2TX;22.0837
28.03.2011;V2TX;22.4799
29.03.2011;V2TX;22.4978
30.03.2011;V2TX;21.4727
31.03.2011;V2TX;22.08
01.04.2011;V2TX;20.4234
04.04.2011;V2TX;20.6621
05.04.2011;V2TX;20.5154
06.04.2011;V2TX;20.155
07.04.2011;V2TX;21.0214
08.04.2011;V2TX;19.9611
11.04.2011;V2TX;19.98
12.04.2011;V2TX;22.4991
13.04.2011;V2TX;21.1973
14.04.2011;V2TX;20.7375
15.04.2011;V2TX;18.8037
18.04.2011;V2TX;22.7879
19.04.2011;V2TX;20.8171
20.04.2011;V2TX;19.0849
21.04.2011;V2TX;18.9266
26.04.2011;V2TX;19.4866
27.04.2011;V2TX;19.8336
28.04.2011;V2TX;18.8269
29.04.2011;V2TX;18.4785
02.05.2011;V2TX;19.6212
03.05.2011;V2TX;20.7988
04.05.2011;V2TX;21.8564
05.05.2011;V2TX;22.5461
06.05.2011;V2TX;19.9772
09.05.2011;V2TX;22.5141
10.05.2011;V2TX;21.5022
11.05.2011;V2TX;21.0675
12.05.2011;V2TX;21.8671
13.05.2011;V2TX;22.0822
16.05.2011;V2TX;22.3774
17.05.2011;V2TX;23.103
18.05.2011;V2TX;22.356
19.05.2011;V2TX;21.0276
20.05.2011;V2TX;22.3836
23.05.2011;V2TX;24.7811
24.05.2011;V2TX;23.767
25.05.2011;V2TX;22.6511
26.05.2011;V2TX;22.7415
27.05.2011;V2TX;21.4688
30.05.2011;V2TX;21.7424
31.05.2011;V2TX;20.353
01.06.2011;V2TX;20.9271
02.06.2011;V2TX;22.8441
03.06.2011;V2TX;22.6548
06.06.2011;V2TX;23.1505
07.06.2011;V2TX;22.3739
08.06.2011;V2TX;22.6861
09.06.2011;V2TX;20.9443
10.06.2011;V2TX;22.6181
13.06.2011;V2TX;22.8375
14.06.2011;V2TX;21.3224
15.06.2011;V2TX;23.0617
16.06.2011;V2TX;24.4295
17.06.2011;V2TX;24.25
20.06.2011;V2TX;25.5434
21.06.2011;V2TX;24.7477
22.06.2011;V2TX;23.3426
23.06.2011;V2TX;27.3023
24.06.2011;V2TX;27.1728
27.06.2011;V2TX;28.2016
28.06.2011;V2TX;27.6888
29.06.2011;V2TX;24.061
30.06.2011;V2TX;21.5622
01.07.2011;V2TX;19.7294
04.07.2011;V2TX;19.7265
05.07.2011;V2TX;20.2611
06.07.2011;V2TX;20.9197
07.07.2011;V2TX;20.5946
08.07.2011;V2TX;22.4146
11.07.2011;V2TX;26.2613
12.07.2011;V2TX;28.2541
13.07.2011;V2TX;26.4656
14.07.2011;V2TX;27.271
15.07.2011;V2TX;28.1168
18.07.2011;V2TX;31.0008
19.07.2011;V2TX;28.9959
20.07.2011;V2TX;27.6237
21.07.2011;V2TX;23.8296
22.07.2011;V2TX;22.4011
25.07.2011;V2TX;24.5023
26.07.2011;V2TX;24.0382
27.07.2011;V2TX;26.0272
28.07.2011;V2TX;26.5424
29.07.2011;V2TX;27.6238
01.08.2011;V2TX;29.0047
02.08.2011;V2TX;29.346
03.08.2011;V2TX;29.7215
04.08.2011;V2TX;34.629
05.08.2011;V2TX;39.2459
08.08.2011;V2TX;45.3038
09.08.2011;V2TX;46.3979
10.08.2011;V2TX;49.4966
11.08.2011;V2TX;48.7042
12.08.2011;V2TX;44.8485
15.08.2011;V2TX;40.353
16.08.2011;V2TX;38.0487
17.08.2011;V2TX;35.0436
18.08.2011;V2TX;47.1694
19.08.2011;V2TX;47.306
22.08.2011;V2TX;46.5895
23.08.2011;V2TX;44.353
24.08.2011;V2TX;42.1282
25.08.2011;V2TX;44.3803
26.08.2011;V2TX;43.5524
29.08.2011;V2TX;39.2544
30.08.2011;V2TX;38.1572
31.08.2011;V2TX;35.6495
01.09.2011;V2TX;36.5683
02.09.2011;V2TX;40.0959
05.09.2011;V2TX;46.8414
06.09.2011;V2TX;47.8677
07.09.2011;V2TX;43.4696
08.09.2011;V2TX;41.6299
09.09.2011;V2TX;49.7943
12.09.2011;V2TX;53.5472
13.09.2011;V2TX;49.1151
14.09.2011;V2TX;46.7296
15.09.2011;V2TX;42.2886
16.09.2011;V2TX;42.963
19.09.2011;V2TX;45.6132
20.09.2011;V2TX;42.7855
21.09.2011;V2TX;44.1387
22.09.2011;V2TX;47.781
23.09.2011;V2TX;48.5408
26.09.2011;V2TX;49.2866
27.09.2011;V2TX;45.5196
28.09.2011;V2TX;46.3864
29.09.2011;V2TX;44.442
30.09.2011;V2TX;46.6796
03.10.2011;V2TX;48.6534
04.10.2011;V2TX;50.4407
05.10.2011;V2TX;45.597
06.10.2011;V2TX;42.6277
07.10.2011;V2TX;40.5639
10.10.2011;V2TX;37.9148
11.10.2011;V2TX;38.1751
12.10.2011;V2TX;35.7679
13.10.2011;V2TX;38.7483
14.10.2011;V2TX;34.9396
17.10.2011;V2TX;38.8089
18.10.2011;V2TX;39.665
19.10.2011;V2TX;39.8925
20.10.2011;V2TX;44.6144
21.10.2011;V2TX;40.7402
24.10.2011;V2TX;37.3083
25.10.2011;V2TX;37.8419
26.10.2011;V2TX;37.7721
27.10.2011;V2TX;30.3371
28.10.2011;V2TX;31.2429
31.10.2011;V2TX;35.1198
01.11.2011;V2TX;42.9562
02.11.2011;V2TX;42.1425
03.11.2011;V2TX;40.054
04.11.2011;V2TX;41.4944
07.11.2011;V2TX;42.2205
08.11.2011;V2TX;39.6689
09.11.2011;V2TX;41.7228
10.11.2011;V2TX;43.7184
11.11.2011;V2TX;39.5323
14.11.2011;V2TX;40.1517
15.11.2011;V2TX;39.6113
16.11.2011;V2TX;38.0763
17.11.2011;V2TX;39.0576
18.11.2011;V2TX;38.2997
21.11.2011;V2TX;41.2081
22.11.2011;V2TX;39.5623
23.11.2011;V2TX;40.9728
24.11.2011;V2TX;40.3246
25.11.2011;V2TX;40.8202
28.11.2011;V2TX;38.9704
29.11.2011;V2TX;38.6637
30.11.2011;V2TX;37.0829
01.12.2011;V2TX;36.5396
02.12.2011;V2TX;35.6881
05.12.2011;V2TX;35.9744
06.12.2011;V2TX;36.9213
07.12.2011;V2TX;37.2166
08.12.2011;V2TX;39.3825
09.12.2011;V2TX;34.9028
12.12.2011;V2TX;36.2503
13.12.2011;V2TX;33.6736
14.12.2011;V2TX;34.4891
15.12.2011;V2TX;31.424
16.12.2011;V2TX;31.1426
19.12.2011;V2TX;30.9926
20.12.2011;V2TX;30.3271
